User_ID,Country,Continent,Gender,Age,Occupation,Device_Brand,OS_Type,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,Gaming_Hours,Education_Hours,Entertainment_Hours,Sleep_Hours,Battery_Health,Avg_Battery_Drain_Per_Day,Monthly_Data_Usage_GB,WiFi_Usage_GB,App_Notifications_Received,Screen_Unlocks_Per_Day,Physical_Activity_Level,Sleep_Quality,Stress_Level,Productivity_Score,Weekday_Screen_Time_Hours,Weekend_Screen_Time_Hours
U08535,Australia,Oceania,Female,46,Self-employed,Apple,Android,5.3,3.8,0.2,0.4,3.3,9.3,90.1,17.1,12.5,51.4,309,46,Low,Good,4,53,7.2,9.7
U08536,Pakistan,Asia,Female,47,Student,Samsung,iOS,7.5,0.5,0.6,2.9,2.6,6.8,97.4,14.3,29.5,91.1,443,145,Medium,Poor,8,53,6.2,6.9
U08537,Canada,North America,Other,39,Self-employed,Apple,iOS,6.9,3.6,2.3,1.7,3.5,5.6,77.9,22.4,34.9,245.5,332,175,Low,Poor,9,52,3.5,4.4
U08538,Pakistan,Asia,Female,34,Retired,Google Pixel,Android,2.4,1.4,1.5,2.9,3.7,6.6,81.6,17.9,49.6,80.8,400,193,Low,Average,7,66,9.6,5.4
U08539,Pakistan,Asia,Other,36,Employee,Oppo,iOS,3.2,1.4,0.6,1.4,3.9,6.2,90.4,15.7,45.9,64.0,300,194,Medium,Good,3,71,10.4,7.8
U08540,Australia,Oceania,Other,25,Student,Xiaomi,Android,8.4,1.9,0.0,1.4,1.6,6.2,75.4,21.4,12.6,143.5,282,64,Low,Poor,5,21,9.8,4.5
U08541,USA,North America,Male,20,Retired,Samsung,iOS,4.3,0.7,1.6,1.4,1.8,6.0,70.7,26.3,33.7,249.8,448,141,High,Good,6,72,4.6,8.3
U08542,Australia,Oceania,Other,35,Employee,Oppo,iOS,3.0,3.8,0.8,1.2,1.4,7.4,72.7,34.0,20.6,137.5,371,54,Medium,Good,6,81,8.1,10.0
U08543,Australia,Oceania,Female,17,Employee,OnePlus,iOS,5.6,1.2,1.2,1.2,3.8,8.8,95.7,39.2,30.9,30.3,232,125,High,Poor,2,50,7.8,6.2
U08544,Australia,Oceania,Female,39,Employee,OnePlus,Android,10.5,2.6,2.1,0.3,1.8,8.0,96.7,31.6,26.2,225.8,199,195,Medium,Good,5,16,6.5,6.4
U08545,Canada,North America,Male,48,Student,Vivo,iOS,7.2,3.7,0.2,2.9,2.6,8.0,70.5,13.2,33.4,299.4,487,57,Low,Poor,3,42,8.1,10.0
U08546,Pakistan,Asia,Female,55,Employee,Xiaomi,Android,3.1,0.9,2.1,1.3,3.0,8.4,72.3,39.8,28.1,269.9,135,98,Low,Good,3,80,2.7,6.8
U08547,USA,North America,Other,38,Employee,Samsung,Android,7.4,1.9,0.1,1.9,1.5,6.5,71.6,34.7,24.5,229.3,397,161,Low,Average,3,46,4.6,11.8
U08548,Germany,Europe,Male,60,Retired,Samsung,iOS,6.5,2.8,1.6,2.8,1.9,5.8,75.9,21.8,18.1,162.1,161,57,Medium,Average,5,48,11.1,9.1
U08549,UK,Europe,Other,59,Unemployed,Google Pixel,iOS,6.6,3.4,2.9,2.3,2.6,4.3,77.3,25.2,22.9,133.1,227,101,Low,Poor,5,33,4.4,4.6
U08550,Australia,Oceania,Other,25,Self-employed,Google Pixel,iOS,4.8,4.3,1.7,2.4,0.4,9.2,73.7,12.2,33.5,182.1,447,33,Medium,Good,3,54,4.6,6.6
U08551,Australia,Oceania,Female,42,Self-employed,Xiaomi,iOS,2.0,3.8,2.7,0.7,1.1,5.2,78.6,28.8,21.8,207.6,267,160,Medium,Average,4,76,9.1,4.2
U08552,Germany,Europe,Female,63,Employee,Xiaomi,iOS,3.4,1.9,0.4,2.7,3.9,7.3,98.9,23.9,43.3,216.7,241,112,High,Poor,4,80,8.6,6.8
U08553,USA,North America,Male,41,Unemployed,Apple,Android,9.0,4.2,1.6,0.7,2.3,6.8,86.4,17.9,35.9,63.5,304,96,Low,Poor,5,31,2.7,6.8
U08554,Germany,Europe,Female,18,Unemployed,Xiaomi,iOS,4.5,0.6,0.1,1.9,3.3,7.7,96.1,28.6,20.2,180.2,450,199,Low,Poor,2,69,8.2,10.1
U08555,Brazil,South America,Male,57,Student,Samsung,Android,7.2,3.3,2.0,0.6,0.0,4.9,95.6,31.0,45.2,95.4,258,114,High,Average,2,20,5.9,7.5
U08556,Australia,Oceania,Other,43,Unemployed,Oppo,Android,6.5,3.0,2.0,1.7,3.8,8.0,89.6,15.0,7.4,251.7,488,172,Low,Good,3,35,4.2,9.1
U08557,India,Asia,Other,63,Self-employed,Huawei,iOS,3.5,1.6,2.2,0.3,0.6,7.0,98.8,16.8,18.1,270.1,243,92,Medium,Poor,6,76,6.3,3.3
U08558,USA,North America,Other,32,Self-employed,OnePlus,iOS,8.1,2.7,1.9,2.5,2.8,5.5,85.1,10.9,23.1,271.6,321,44,High,Poor,5,48,2.2,9.5
U08559,India,Asia,Other,35,Retired,Google Pixel,iOS,7.4,1.3,2.8,3.0,1.5,5.3,85.0,25.6,10.7,292.6,244,38,High,Average,2,44,4.9,3.4
U08560,China,Asia,Male,55,Student,Google Pixel,Android,6.7,1.0,1.2,1.3,1.9,8.0,72.0,11.2,33.1,65.4,68,149,Low,Good,4,44,4.1,7.8
U08561,Australia,Oceania,Other,40,Retired,OnePlus,Android,2.6,2.2,1.6,2.5,2.9,7.6,76.4,23.0,6.4,179.6,53,134,High,Average,3,72,8.1,8.7
U08562,Canada,North America,Other,28,Student,Oppo,iOS,6.0,0.8,0.8,0.3,0.2,5.4,76.7,21.0,38.5,40.7,403,127,High,Good,4,53,6.2,6.9
U08563,Australia,Oceania,Male,49,Unemployed,OnePlus,iOS,2.2,4.2,2.7,2.1,0.2,5.8,79.3,19.1,19.5,49.8,61,75,Low,Good,7,89,4.9,7.3
U08564,India,Asia,Male,48,Self-employed,OnePlus,iOS,6.1,1.0,2.4,1.5,0.1,7.3,74.6,18.6,46.2,148.7,317,159,Low,Good,1,76,5.8,7.4
U08565,China,Asia,Other,50,Employee,Google Pixel,iOS,8.0,1.6,0.8,1.3,1.3,8.2,92.5,28.7,36.2,171.2,376,50,Medium,Good,8,20,4.4,8.6
U08566,Germany,Europe,Other,41,Employee,Apple,iOS,7.3,3.3,2.5,0.5,3.7,7.3,74.7,36.1,44.8,226.6,480,151,Low,Average,4,38,5.9,8.6
U08567,USA,North America,Other,18,Retired,Huawei,Android,4.6,0.7,2.5,0.1,2.2,7.2,85.8,26.8,10.9,267.0,229,159,High,Average,4,61,8.3,8.3
U08568,Australia,Oceania,Other,18,Employee,Oppo,Android,7.9,3.5,0.7,1.7,1.1,8.4,77.7,23.5,12.4,256.9,480,119,Low,Good,4,34,6.8,6.0
U08569,Germany,Europe,Female,32,Student,Apple,iOS,3.1,1.6,2.4,1.1,2.0,6.8,70.9,16.8,8.7,274.4,331,69,Low,Average,3,56,5.1,8.4
U08570,Japan,Asia,Other,31,Employee,Vivo,Android,1.9,3.7,0.5,0.9,3.6,6.8,78.6,37.3,11.1,196.9,353,199,Medium,Poor,3,92,4.1,4.7
U08571,India,Asia,Female,26,Employee,Samsung,Android,6.5,4.1,1.3,1.2,2.2,8.8,89.1,11.6,8.0,90.2,343,70,Medium,Poor,6,45,9.8,5.3
U08572,India,Asia,Male,40,Self-employed,Google Pixel,Android,4.8,2.0,0.4,0.0,0.8,5.6,78.2,33.7,38.8,223.4,89,143,Low,Good,1,54,5.8,8.0
U08573,India,Asia,Male,48,Student,Xiaomi,iOS,7.7,2.3,2.9,1.2,3.7,6.5,92.7,36.0,39.1,126.9,292,165,High,Poor,4,42,7.9,4.9
U08574,USA,North America,Other,35,Unemployed,Apple,Android,7.3,3.7,1.9,0.8,3.8,6.5,74.1,13.2,15.8,259.8,144,120,Low,Average,6,52,1.8,4.7
U08575,Australia,Oceania,Female,58,Unemployed,OnePlus,iOS,4.8,1.4,0.4,2.5,2.1,7.7,80.7,11.8,16.4,222.9,481,56,Medium,Poor,2,47,8.3,5.0
U08576,India,Asia,Male,60,Employee,Google Pixel,Android,5.1,4.1,2.8,0.5,1.8,5.9,90.3,32.6,27.7,36.0,323,164,Medium,Average,8,60,6.8,7.6
U08577,Canada,North America,Female,15,Self-employed,Samsung,Android,5.0,3.3,2.3,2.0,2.3,9.3,87.7,12.0,17.7,67.7,272,72,High,Good,4,57,4.4,6.8
U08578,UK,Europe,Other,59,Self-employed,Apple,iOS,7.6,1.5,1.1,0.9,0.2,6.5,72.1,24.1,43.1,281.1,106,94,High,Average,5,30,6.6,6.6
U08579,Brazil,South America,Other,39,Retired,Samsung,Android,4.3,3.0,2.5,1.5,2.3,7.2,74.3,25.6,19.2,146.4,145,153,Medium,Good,5,64,7.0,8.9
U08580,India,Asia,Female,34,Retired,Vivo,iOS,5.4,3.9,0.8,0.9,0.9,4.5,92.8,29.1,14.4,145.1,360,30,Low,Average,9,52,7.9,2.3
U08581,Canada,North America,Other,34,Unemployed,Xiaomi,iOS,7.0,1.9,0.5,1.1,0.2,5.0,84.8,39.9,44.4,162.5,188,178,High,Poor,4,47,8.9,7.9
U08582,USA,North America,Female,52,Retired,Oppo,iOS,6.6,2.3,2.3,1.1,3.7,4.7,96.9,39.2,7.9,190.0,346,107,High,Good,1,43,7.5,7.0
U08583,Pakistan,Asia,Male,49,Student,Apple,Android,4.4,0.9,1.8,0.7,3.1,4.6,78.0,31.8,37.1,293.2,452,139,Medium,Average,6,68,3.5,7.0
U08584,USA,North America,Male,30,Employee,OnePlus,Android,7.3,3.1,2.9,0.0,2.7,8.2,83.8,22.3,18.4,223.3,353,161,Medium,Good,5,53,5.4,6.2
U08585,USA,North America,Female,59,Unemployed,Google Pixel,iOS,3.9,1.0,0.9,2.7,2.2,6.1,85.6,34.3,36.1,121.8,279,124,Medium,Average,4,57,6.8,5.9
U08586,Canada,North America,Male,26,Unemployed,Apple,iOS,5.3,3.9,1.8,1.9,2.0,6.0,79.1,24.6,10.4,298.3,221,195,High,Average,6,67,7.8,6.2
U08587,Brazil,South America,Other,32,Unemployed,Huawei,iOS,8.1,2.0,0.8,2.7,2.7,7.4,77.8,34.2,27.9,265.1,474,77,High,Poor,3,34,7.2,9.1
U08588,UK,Europe,Male,17,Self-employed,OnePlus,iOS,6.5,1.2,1.8,2.5,0.1,5.6,88.4,34.4,25.3,73.5,164,187,Low,Poor,7,52,5.8,7.1
U08589,China,Asia,Female,25,Student,Oppo,iOS,5.6,4.2,0.5,1.9,0.2,7.0,90.4,33.0,25.6,139.1,372,142,Low,Average,6,54,2.4,7.9
U08590,Germany,Europe,Male,44,Unemployed,Google Pixel,iOS,8.2,1.8,2.3,1.0,3.2,6.9,81.9,28.6,36.5,109.9,439,54,Low,Average,5,24,8.3,6.5
U08591,Brazil,South America,Other,64,Employee,OnePlus,iOS,3.3,0.8,1.8,2.6,1.3,3.3,90.5,17.7,9.9,68.2,117,143,High,Average,7,77,7.3,10.2
U08592,Canada,North America,Female,32,Self-employed,Xiaomi,iOS,7.1,4.4,1.1,2.8,0.9,8.3,96.5,26.3,47.5,54.7,431,158,Low,Good,2,40,6.3,5.3
U08593,China,Asia,Other,56,Employee,OnePlus,Android,4.0,3.7,2.7,2.7,1.2,9.3,91.2,32.4,10.5,155.6,271,145,High,Average,5,69,3.4,8.9
U08594,USA,North America,Female,60,Self-employed,Xiaomi,Android,5.0,3.2,2.0,1.9,1.0,7.2,90.1,22.4,29.1,211.6,125,175,Low,Good,3,61,6.2,6.6
U08595,Pakistan,Asia,Female,59,Student,OnePlus,iOS,9.0,4.4,1.6,2.6,2.7,7.2,77.3,37.6,40.1,269.6,253,180,Medium,Poor,5,25,4.6,2.8
U08596,Brazil,South America,Other,24,Student,Samsung,Android,4.1,2.0,2.2,2.0,2.2,5.1,90.2,26.6,37.4,111.4,265,101,Low,Poor,6,57,4.6,9.0
U08597,Germany,Europe,Female,29,Student,Oppo,Android,5.9,4.3,1.9,0.3,0.4,7.4,83.5,16.8,32.2,281.5,282,70,Low,Good,4,49,7.9,4.1
U08598,Australia,Oceania,Male,52,Unemployed,Oppo,Android,6.6,1.2,2.7,1.4,2.1,8.1,75.2,16.4,41.0,211.2,301,139,Low,Good,4,43,8.1,5.8
U08599,Canada,North America,Other,35,Student,Apple,iOS,6.5,4.4,1.0,1.9,3.5,6.2,77.0,12.9,49.2,271.9,349,178,Medium,Good,7,50,7.5,5.0
U08600,Canada,North America,Other,33,Self-employed,Xiaomi,Android,7.9,1.1,0.3,1.5,2.1,4.1,97.0,39.7,9.9,108.4,58,189,Low,Average,5,30,7.7,9.5
U08601,UK,Europe,Male,27,Self-employed,Vivo,iOS,5.8,2.4,2.2,0.4,3.0,3.0,88.6,10.3,26.2,118.4,200,107,High,Good,8,63,4.2,6.8
U08602,Brazil,South America,Other,29,Unemployed,Vivo,Android,2.8,2.4,1.2,1.9,2.2,8.0,79.9,15.7,12.0,30.3,312,187,Medium,Poor,5,56,3.5,6.6
U08603,Brazil,South America,Female,58,Employee,Vivo,iOS,5.6,1.5,2.4,1.1,0.4,8.5,79.7,13.6,25.8,101.9,151,145,Medium,Good,2,65,5.2,7.3
U08604,Japan,Asia,Female,50,Unemployed,Huawei,Android,8.5,3.2,2.8,2.8,0.9,6.7,89.3,36.5,9.7,72.0,77,130,Low,Poor,3,14,6.6,9.9
U08605,Pakistan,Asia,Male,26,Employee,Vivo,Android,6.1,2.9,0.6,0.6,3.0,6.0,89.0,10.4,27.3,277.3,165,38,High,Good,7,45,5.1,7.1
U08606,UK,Europe,Male,32,Student,Samsung,Android,4.8,1.0,1.0,0.6,1.6,7.0,74.5,18.2,11.1,135.5,452,119,Medium,Average,8,58,11.0,5.4
U08607,India,Asia,Male,32,Retired,Oppo,iOS,5.2,0.9,1.1,1.1,2.8,7.4,74.5,11.8,6.1,262.9,143,171,Medium,Good,5,65,5.6,7.1
U08608,Canada,North America,Male,65,Employee,Oppo,Android,7.2,2.8,1.4,2.3,1.1,7.7,90.9,16.1,36.9,93.5,179,60,Low,Poor,3,44,9.8,7.1
U08609,Canada,North America,Male,32,Unemployed,Google Pixel,Android,7.1,1.0,0.4,1.9,1.9,8.5,94.6,11.8,29.5,64.5,250,165,Medium,Poor,3,52,4.0,9.4
U08610,UK,Europe,Male,54,Retired,Google Pixel,Android,11.0,2.9,2.1,2.8,3.9,7.4,87.4,27.7,42.3,24.4,244,174,High,Average,8,20,5.0,6.1
U08611,Japan,Asia,Other,54,Unemployed,Xiaomi,Android,5.6,1.6,2.7,0.9,2.1,6.1,71.3,35.2,49.0,269.5,385,147,Low,Average,6,69,3.7,6.4
U08612,Pakistan,Asia,Male,34,Unemployed,OnePlus,iOS,7.0,1.2,1.2,0.1,0.8,6.6,75.3,34.5,7.7,186.9,289,88,Low,Average,5,41,7.2,7.2
U08613,Pakistan,Asia,Female,19,Employee,Apple,Android,6.5,3.0,0.9,0.3,1.8,5.9,88.7,19.5,28.7,123.4,78,181,Low,Poor,3,51,6.3,8.3
U08614,Canada,North America,Male,25,Retired,OnePlus,iOS,3.8,2.4,2.7,1.6,3.2,6.0,87.7,27.5,24.0,212.3,280,35,Medium,Poor,5,70,8.4,7.0
U08615,USA,North America,Male,56,Self-employed,Apple,iOS,6.0,3.3,1.5,1.2,0.1,8.2,75.5,35.2,39.4,43.4,386,94,Medium,Poor,4,35,5.2,9.6
U08616,Germany,Europe,Female,23,Student,OnePlus,iOS,10.2,1.8,1.1,2.5,1.9,7.7,87.4,33.5,33.7,275.9,312,31,Medium,Poor,4,23,5.8,4.6
U08617,Germany,Europe,Other,20,Unemployed,Vivo,Android,8.4,1.6,0.7,1.8,0.2,6.4,89.8,33.0,16.8,119.8,363,45,Low,Good,6,32,7.3,10.9
U08618,Canada,North America,Female,15,Self-employed,OnePlus,Android,7.9,2.0,1.8,2.4,3.5,10.1,80.9,31.0,8.7,121.4,262,182,High,Good,4,36,5.8,4.5
U08619,Brazil,South America,Female,19,Student,Huawei,Android,7.1,3.6,1.7,2.5,1.9,7.3,76.1,12.3,17.0,74.4,75,58,Medium,Poor,4,46,9.2,9.4
U08620,China,Asia,Female,35,Employee,OnePlus,iOS,2.6,3.2,0.3,1.5,0.2,3.7,73.8,16.3,24.3,122.6,212,44,Low,Average,8,77,8.2,8.5
U08621,USA,North America,Male,57,Student,Vivo,Android,6.4,3.1,0.6,1.3,1.3,8.2,89.4,12.8,41.9,46.8,451,122,Medium,Good,5,31,5.6,7.4
U08622,Canada,North America,Female,63,Student,Vivo,iOS,7.0,1.7,1.0,1.1,3.8,7.5,72.1,10.2,7.3,157.0,79,104,Low,Poor,6,45,5.9,4.0
U08623,Japan,Asia,Male,60,Retired,Vivo,Android,3.2,1.8,1.0,0.6,1.6,11.4,86.5,38.2,37.6,275.0,75,97,High,Poor,1,63,4.6,5.4
U08624,Germany,Europe,Female,38,Student,Google Pixel,iOS,8.6,1.3,1.6,1.8,2.1,7.2,95.6,38.1,15.0,36.2,152,190,Medium,Average,5,32,6.1,10.5
U08625,Australia,Oceania,Other,62,Retired,Xiaomi,Android,6.3,4.1,2.5,1.4,0.9,7.5,73.2,15.2,24.9,220.6,211,109,Medium,Poor,5,30,7.0,5.1
U08626,Canada,North America,Male,47,Self-employed,Huawei,iOS,7.9,4.2,1.2,1.1,2.5,4.8,78.8,27.6,23.5,153.4,165,165,Low,Poor,7,36,5.5,7.4
U08627,Japan,Asia,Other,46,Unemployed,Huawei,Android,7.9,3.1,2.1,1.4,2.6,7.5,80.6,28.8,27.3,65.0,50,188,Medium,Average,5,46,5.0,8.4
U08628,China,Asia,Other,44,Self-employed,Samsung,Android,6.9,2.2,0.5,0.0,3.6,9.4,86.3,25.4,38.3,111.8,298,170,High,Poor,6,49,6.0,7.2
U08629,UK,Europe,Male,52,Retired,Xiaomi,iOS,4.4,2.2,2.3,2.5,1.0,6.3,71.4,14.3,43.7,136.7,330,156,Low,Poor,4,73,7.3,5.8
U08630,USA,North America,Other,37,Unemployed,Google Pixel,Android,7.8,0.8,0.1,1.1,0.6,7.7,80.9,36.9,15.5,183.2,447,121,Low,Poor,4,42,5.9,7.5
U08631,Canada,North America,Female,51,Student,Samsung,Android,4.8,2.4,1.3,1.6,1.5,7.2,95.0,38.4,19.2,210.0,66,34,High,Average,5,51,3.9,6.3
U08632,Australia,Oceania,Male,15,Unemployed,Apple,Android,4.7,2.6,0.0,0.9,1.6,5.9,88.7,11.4,46.5,107.0,79,62,Medium,Average,1,61,9.9,6.9
U08633,Pakistan,Asia,Female,61,Unemployed,Apple,iOS,8.8,1.2,1.2,0.6,3.2,4.9,74.0,11.3,22.7,24.4,178,166,Low,Average,1,21,8.4,5.8
U08634,Australia,Oceania,Other,32,Unemployed,Samsung,iOS,5.0,2.2,1.6,1.9,1.8,8.8,98.4,35.9,36.6,178.2,280,145,Low,Average,7,74,7.8,8.0
U08635,USA,North America,Other,35,Unemployed,Xiaomi,iOS,7.1,1.4,0.5,2.6,2.8,6.8,89.3,27.1,37.4,233.4,193,84,Low,Poor,5,31,3.3,3.8
U08636,Pakistan,Asia,Male,40,Retired,Oppo,Android,6.7,0.6,1.5,2.6,3.7,6.5,95.3,32.9,12.1,187.2,436,64,Low,Good,5,35,5.7,10.4
U08637,UK,Europe,Male,34,Unemployed,OnePlus,iOS,5.0,1.6,0.6,1.3,3.5,6.0,92.4,30.1,46.4,243.2,266,198,Low,Poor,6,54,5.1,6.7
U08638,Germany,Europe,Female,34,Employee,Apple,iOS,5.5,4.4,2.9,2.0,1.6,5.8,81.1,10.7,44.1,272.6,474,127,High,Poor,7,51,4.8,4.7
U08639,Australia,Oceania,Male,24,Student,Apple,iOS,3.0,2.0,0.3,2.2,0.6,8.3,95.7,19.7,16.5,218.9,361,101,Medium,Good,3,54,4.5,9.1
U08640,UK,Europe,Female,25,Employee,Apple,iOS,6.6,4.2,2.3,0.1,0.6,8.0,85.9,27.3,42.7,121.2,169,104,High,Average,6,40,5.8,7.2
U08641,Japan,Asia,Other,52,Retired,Xiaomi,Android,4.8,1.9,0.3,1.6,0.5,5.7,94.7,20.0,27.2,267.5,111,196,High,Good,6,54,4.3,6.6
U08642,Brazil,South America,Other,55,Employee,Apple,Android,5.3,3.5,1.8,0.7,1.7,9.4,95.8,26.2,11.0,231.6,234,113,Medium,Good,4,59,5.3,5.3
U08643,UK,Europe,Other,53,Student,Xiaomi,Android,5.5,4.1,1.6,2.0,2.5,5.7,71.5,28.2,26.2,120.9,267,134,High,Good,5,61,3.4,7.1
U08644,UK,Europe,Male,40,Student,Xiaomi,Android,7.6,0.7,2.7,1.9,1.4,8.1,86.6,20.5,8.6,93.4,442,121,High,Poor,6,24,6.4,10.6
U08645,India,Asia,Female,53,Unemployed,Samsung,Android,4.4,2.4,2.8,0.1,3.8,6.4,98.7,33.5,27.8,120.3,135,76,Low,Good,7,56,6.2,7.4
U08646,China,Asia,Other,38,Unemployed,Xiaomi,iOS,7.4,4.3,0.9,2.4,0.5,7.9,81.1,23.3,29.9,41.1,235,190,High,Poor,5,52,2.8,5.2
U08647,UK,Europe,Female,33,Unemployed,OnePlus,Android,9.4,1.9,0.9,1.2,3.4,6.6,72.0,27.2,38.1,194.8,350,104,High,Average,5,16,10.5,8.3
U08648,Australia,Oceania,Other,64,Retired,Samsung,iOS,4.1,4.0,1.4,1.2,2.7,4.2,75.9,36.8,39.1,117.9,173,51,Low,Good,7,48,7.1,4.6
U08649,China,Asia,Female,27,Retired,Oppo,Android,5.6,1.3,2.6,2.9,1.6,6.4,87.8,20.6,14.3,271.5,307,58,High,Poor,5,74,5.2,6.9
U08650,Japan,Asia,Male,34,Self-employed,Google Pixel,Android,4.1,1.2,2.6,1.8,3.2,4.6,90.4,32.9,23.8,186.1,401,199,Low,Good,6,59,8.9,5.4
U08651,China,Asia,Other,42,Self-employed,Apple,Android,3.8,2.1,1.7,0.4,2.5,5.1,81.2,16.4,7.6,177.7,51,194,High,Average,4,73,3.5,6.2
U08652,Japan,Asia,Female,46,Student,Apple,iOS,7.2,3.0,0.3,0.5,0.0,7.6,77.8,32.9,41.9,285.5,393,102,Low,Poor,3,40,5.0,8.1
U08653,Australia,Oceania,Other,44,Retired,Vivo,Android,11.1,1.7,2.3,0.2,1.1,8.0,73.1,23.9,13.5,49.4,278,85,Medium,Average,4,0,7.9,7.9
U08654,Brazil,South America,Female,58,Employee,Huawei,iOS,5.4,1.5,0.9,2.8,1.4,6.6,86.0,33.2,43.0,46.8,349,100,Medium,Average,4,57,7.6,8.6
U08655,USA,North America,Other,58,Student,Xiaomi,iOS,6.6,2.2,0.3,0.4,3.2,7.7,75.1,37.2,14.6,157.4,313,198,High,Good,4,39,10.5,10.2
U08656,Australia,Oceania,Other,54,Unemployed,Apple,Android,5.7,4.2,0.6,2.4,0.7,7.4,86.8,16.0,18.4,168.9,278,36,High,Average,8,62,8.1,7.9
U08657,USA,North America,Other,24,Student,Google Pixel,iOS,5.3,1.3,0.7,2.2,3.2,6.6,86.4,14.3,42.6,183.0,426,87,Low,Average,6,51,5.2,5.9
U08658,Germany,Europe,Other,63,Retired,Google Pixel,Android,7.0,2.4,0.8,2.7,0.0,6.2,97.5,28.7,12.3,102.1,232,93,Low,Good,6,46,4.3,7.4
U08659,India,Asia,Other,52,Unemployed,OnePlus,iOS,6.1,3.8,0.2,0.6,0.8,6.0,83.3,26.4,25.8,83.6,394,136,Low,Poor,5,53,8.0,5.3
U08660,Pakistan,Asia,Other,44,Unemployed,Oppo,iOS,7.2,3.4,2.4,2.9,0.8,4.4,85.0,18.8,24.6,38.6,445,89,Medium,Poor,4,45,5.4,8.4
U08661,UK,Europe,Male,62,Self-employed,Google Pixel,Android,5.9,1.1,2.5,2.4,3.3,7.4,82.4,20.8,48.1,179.0,497,168,Medium,Average,5,30,5.4,8.0
U08662,Brazil,South America,Male,43,Self-employed,Samsung,iOS,9.9,3.7,2.0,1.1,2.2,7.8,94.2,13.1,41.8,100.3,92,65,High,Poor,7,18,3.1,5.4
U08663,Brazil,South America,Male,51,Retired,Xiaomi,iOS,7.2,1.2,1.1,2.9,1.2,5.9,90.6,20.1,41.3,181.3,427,60,Medium,Average,2,56,5.5,7.2
U08664,Canada,North America,Male,50,Unemployed,Samsung,iOS,4.2,1.8,1.1,0.3,0.5,8.4,73.5,30.2,17.6,288.8,268,84,Low,Poor,2,84,5.0,9.1
U08665,India,Asia,Male,54,Self-employed,Oppo,iOS,9.0,2.0,1.6,0.4,1.9,7.1,75.9,36.4,47.1,226.0,133,109,High,Good,4,24,6.8,5.4
U08666,India,Asia,Female,47,Unemployed,Oppo,Android,8.4,3.7,0.6,2.0,2.1,7.2,92.1,21.3,5.6,128.5,253,94,High,Good,5,32,4.3,7.8
U08667,USA,North America,Male,17,Student,Xiaomi,iOS,5.6,0.6,1.6,1.4,4.0,7.7,94.7,31.1,33.8,284.6,130,122,Low,Poor,3,57,3.9,5.7
U08668,USA,North America,Male,40,Student,Apple,Android,7.8,1.3,0.8,2.1,2.6,7.6,95.2,18.0,30.4,273.8,143,56,Medium,Poor,4,46,5.6,5.8
U08669,USA,North America,Male,39,Employee,Huawei,Android,6.3,4.4,1.4,2.3,2.3,6.6,99.4,25.1,47.3,134.0,184,141,High,Poor,7,60,5.1,4.6
U08670,Pakistan,Asia,Male,60,Self-employed,Huawei,Android,10.0,1.0,1.6,0.2,2.5,6.0,88.4,16.0,47.5,180.8,164,150,Medium,Poor,2,24,4.4,8.7
U08671,Germany,Europe,Female,31,Student,Huawei,iOS,4.1,3.6,2.5,0.5,0.5,7.1,98.4,31.6,11.3,42.7,278,123,High,Good,4,58,4.2,6.5
U08672,Australia,Oceania,Male,31,Employee,Huawei,iOS,4.3,3.0,2.8,1.3,1.9,7.9,96.0,29.0,7.4,28.0,196,119,High,Good,1,64,5.7,8.7
U08673,China,Asia,Other,17,Unemployed,Oppo,iOS,6.4,3.1,2.3,0.2,0.1,7.0,91.6,25.2,40.9,70.1,345,123,Medium,Average,5,48,7.1,9.1
U08674,China,Asia,Male,15,Student,Xiaomi,iOS,6.7,2.3,1.7,2.1,2.8,6.7,86.0,37.6,12.3,75.7,311,43,Low,Good,4,51,7.9,8.8
U08675,China,Asia,Female,40,Retired,Huawei,iOS,2.9,1.5,2.5,1.5,2.3,5.8,92.3,18.9,45.0,130.4,200,140,Low,Poor,4,71,8.6,9.1
U08676,USA,North America,Female,21,Unemployed,Apple,iOS,5.1,2.5,2.0,0.3,1.2,4.7,71.6,26.6,23.9,291.1,430,80,Medium,Good,8,45,3.8,5.1
U08677,UK,Europe,Male,29,Student,Oppo,iOS,5.4,3.2,2.2,2.2,3.4,3.7,74.6,32.4,18.3,223.4,392,78,Medium,Good,1,69,11.1,6.0
U08678,Germany,Europe,Other,57,Self-employed,OnePlus,Android,4.1,4.2,3.0,2.7,2.8,11.9,90.2,32.5,30.2,86.1,423,83,High,Poor,2,75,6.6,8.5
U08679,UK,Europe,Female,55,Unemployed,Xiaomi,iOS,6.0,2.0,0.6,0.1,0.1,5.8,78.4,12.8,42.9,293.2,207,185,Medium,Good,3,50,10.8,5.1
U08680,Pakistan,Asia,Other,15,Self-employed,Samsung,Android,0.5,3.5,0.2,1.5,0.7,7.5,92.0,39.1,34.5,222.9,248,33,Low,Good,3,100,6.4,4.5
U08681,Germany,Europe,Other,33,Retired,Google Pixel,iOS,7.0,1.5,2.6,2.3,0.7,7.6,95.5,34.9,46.6,272.3,161,75,High,Good,7,47,6.3,2.9
U08682,Canada,North America,Female,37,Employee,Vivo,Android,7.2,3.7,0.3,1.5,0.2,8.0,83.6,17.4,28.4,219.6,335,60,Low,Average,3,49,5.4,6.3
